soil_moisture,temperature,humidity,label
88,29.8,67.6,2
84,29.9,69,2
79,29.9,69,1
91,29.8,69.2,2
97,29.8,69.6,0
89,29.8,69.2,2
85,29.8,67.3,2
81,29.8,66.9,2
86,29.8,67.7,2
93,29.8,68.9,2
90,29.8,69.5,2
87,29.8,69.1,2
83,29.8,68.4,2
78,29.8,68.7,1
91,29.8,68.1,2
97,29.8,68.1,0
88,29.8,67.4,2
85,29.8,66.4,2
81,29.8,66.3,2
86,29.8,67.5,2
93,29.8,67.3,2
90,29.7,66.6,2
87,29.8,66.4,2
84,29.8,66.4,2
79,29.8,66.6,1
92,29.8,66.8,2
90,29.8,67,2
86,29.8,66.8,2
82,29.8,66.1,2
86,29.8,66.3,2
94,29.8,66.6,2
91,29.8,66.8,2
87,29.8,67,2
84,29.8,66.8,2
79,29.9,67.3,1
91,29.8,68.2,2
97,29.8,69.1,0
88,29.9,69.7,2
85,29.9,69.9,2
80,29.8,68.4,1
89,29.8,67.7,2
95,29.8,67.3,0
89,29.8,67.9,2
86,29.9,69,2
82,29.9,68.9,2
86,29.9,69,2
93,29.8,69.3,2
91,29.8,69.9,2
87,29.8,69.5,2
84,29.8,70.3,2
79,29.8,70.5,1
92,29.7,70.3,2
89,29.7,70.1,2
86,29.7,69.5,2
82,29.7,70.5,2
86,29.7,70.6,2
93,29.7,70.8,2
90,29.7,71,2
87,29.7,71.3,2
83,29.7,71.6,2
79,29.6,71.9,1
92,29.6,72.1,2
89,29.6,71.9,2
85,29.6,71.6,2
81,29.5,71.2,2
89,29.5,71,2
96,29.5,71.4,0
87,29.5,70.6,2
83,29.5,69.6,2
78,29.4,68.5,1
91,29.4,68.6,2
97,29.4,70.7,0
83,29.4,71.3,2
75,29.4,71.5,1
56,29.4,71.7,1
0,29.4,71.8,1
0,29.4,72.3,1
0,29.4,72.4,1
0,29.4,73,1
73,29.4,73,1
89,29.4,73.2,2
95,29.4,73.4,0
90,29.4,73.8,2
87,29.4,73.4,2
81,29.4,73.1,2
85,29.4,73.2,2
94,29.3,74.6,2
88,29.2,74.2,2
84,29.2,74.6,2
77,29.1,74.9,1
93,29.1,75.1,2
98,29,75.1,0
87,28.9,75.6,2
83,28.8,75.8,2
77,28.8,75.2,1
92,28.8,75.5,2
92,28.7,76.3,2
85,28.8,76.5,2
79,28.8,76.2,1
93,28.9,76.5,2
91,28.8,76.5,2
86,28.8,77,2
81,28.8,76.9,2
90,28.8,75.9,2
95,28.9,76,0
89,28.9,75.9,2
85,28.9,76,2
80,28.9,76.1,1
91,28.9,75.5,2
96,29,74.6,0
87,29,72.8,2
82,29.1,74.8,2
92,29.1,74.4,2
96,29,74.4,0
88,29,73.4,2
82,29,71.6,2
92,29.1,72.5,2
93,29.1,73.4,2
85,29.1,74.6,2
81,29.1,74,2
91,28.9,75.2,2
90,28.8,75.4,2
86,28.7,75.5,2
78,28.8,75.9,1
94,28.8,75.9,2
90,28.8,77.1,2
85,28.8,76.7,2
79,28.8,76.6,1
94,28.7,75.8,2
92,28.7,76.3,2
85,28.6,77.4,2
80,28.6,77.5,1
85,28.6,77.6,2
95,28.6,77.2,0
44,30.6,70.2,1
44,30.6,70.7,1
44,30.6,70.5,1
44,30.6,70.3,1
44,30.7,70.6,1
44,30.7,71.1,1
44,30.7,71.1,1
44,30.7,71.4,1
43,30.7,70.2,1
44,30.7,70.2,1
44,30.6,70,1
44,30.6,70.1,1
79,30.5,69.9,2
73,30.5,70,2
67,30.5,70,2
61,30.5,70,2
79,30.5,69.3,2
76,30.4,69.3,2
70,30.4,69.5,2
65,30.4,69.5,2
67,30.4,69.8,2
79,30.4,68.6,2
74,30.3,68.7,2
68,30.3,68.6,2
62,30.3,68.5,2
72,30.3,68.9,2
43,30.3,69,1
84,30.2,69.4,0
79,30.2,70,2
74,30.3,69,2
68,30.2,68.4,2
61,30.1,68.7,2
77,30.1,69,2
77,30.1,69.2,2
72,30.1,69.6,2
51,30.6,69.5,1
77,30.8,68.9,2
76,30.9,68.1,2
72,31,67.5,2
64,31,66.3,2
74,31,65.3,2
76,31,65.3,2
67,31,65.6,2
65,31.1,65.8,2
78,31.1,65.5,2
78,31.1,65.1,2
73,31,64.5,2
67,31,64.4,2
63,30.9,64.6,2
78,30.9,64.9,2
76,30.9,65.2,2
70,30.9,65.4,2
64,30.9,65.6,2
63,30.9,65.6,2
76,31,65.6,2
70,31,65.6,2
63,31.1,65.8,2
69,31.1,65.8,2
79,31.1,65.9,2
71,31.2,65.9,2
66,31.2,65.1,2
62,31.2,65,2
77,31.2,64.9,2
74,31.2,65.1,2
70,31.2,65,2
62,31.2,65.1,2
78,31.2,65.5,2
77,31.2,65.8,2
70,31.2,65.9,2
63,31.3,65.7,2
71,31.3,65.7,2
77,31.3,65.9,2
71,31.3,66.5,2
65,31.3,66.9,2
58,31.3,67,1
78,31.3,66.6,2
77,31.4,66.2,2
72,31.4,66.3,2
65,31.4,66.3,2
66,31.4,66.3,2
80,31.5,66.5,1
77,31.5,66.8,2
71,31.5,67,2
63,31.5,66.8,2
73,31.5,66.3,2
78,31.5,66.1,2
72,31.5,65.9,2
65,31.5,66.1,2
66,31.5,66,2
79,31.5,66.1,2
76,31.5,66.4,2
68,31.5,66.5,2
62,31.6,66,2
73,31.6,66,2
77,31.5,65.7,2
72,31.5,65.6,2
65,31.5,65.2,2
65,31.4,65.2,2
81,31.4,65.5,0
73,31.3,65.9,2
66,31.3,66.2,2
58,31.3,66.4,1
79,31.3,66.4,2
73,31.3,66.9,2
65,31.3,65.4,2
72,31.2,65.2,2
82,31.2,65.6,0
74,31.2,66,2
69,31.2,65.6,2
63,31.1,65.5,2
70,31.2,65.9,2
76,31.2,65.9,2
71,31.2,66.1,2
63,31.2,66.4,2
70,31.2,66.6,2
81,31.2,66.2,0
75,31.2,65.7,2
68,31.2,65.1,2
57,31.2,65,1
77,31.1,64.7,2
79,31.1,64.5,2
74,31.1,64.2,2
68,31.1,64.4,2
61,31.1,64.6,2
69,31.2,65.1,2
81,31.2,65.5,0
73,31.2,65.5,2
66,31.3,64.5,2
58,31.3,64,1
79,31.3,64.3,2
73,31.3,64,2
65,31.3,63.1,2
68,31.3,63.2,2
81,31.3,63.7,0
75,31.3,64.1,2
69,31.3,63.3,2
60,31.3,62.7,1
77,31.3,62.9,2
77,31.3,63.3,2
70,31.3,63.8,2
62,31.4,63.9,2
65,31.4,63.8,2
79,31.5,64.2,2
75,31.5,63.5,2
69,31.5,63.4,2
62,31.5,63.4,2
73,31.6,63.6,2
78,31.6,63.8,2
74,31.6,63.9,2
67,31.6,64.1,2
65,31.7,64.1,2
79,31.7,63.9,2
74,31.7,64.1,2
68,31.8,64.5,2
58,31.8,64.7,1
79,31.8,64.7,2
75,31.8,64.4,2
70,31.8,63.8,2
62,31.8,62.7,2
77,31.7,61.9,2
74,31.7,62.2,2
67,31.6,62.6,2
63,31.6,62.9,2
79,31.6,62.9,2
78,31.6,62.6,2
73,31.7,62.6,2
65,31.7,62.7,2
74,31.7,62.7,2
77,31.7,62.7,2
67,31.7,62.2,2
61,31.6,61.8,2
68,31.6,61.8,2
78,31.6,61.9,2
77,31.6,62.1,2
71,31.6,62.6,2
61,31.6,63.1,2
74,31.7,63,2
79,31.7,63.4,2
72,31.8,63,2
64,31.9,62.5,2
56,31.9,62.2,1
76,31.9,62.1,2
78,32,62.3,2
68,32.1,62.5,2
61,32.1,62.7,2
77,32.2,62.6,2
75,32.3,62.1,2
68,32.4,62.2,2
63,32.4,62.3,2
69,32.5,62.3,2
81,32.6,61.3,0
72,32.6,61,2
63,32.7,60.6,2
71,32.8,60.4,2
79,32.8,60.2,2
71,33,59.9,2
67,33,60.3,2
61,33.1,60.4,2
78,33.2,60.4,2
76,33.3,60.5,2
67,33.4,60.3,2
59,33.5,60.2,1
79,33.6,59.6,2
74,33.7,58.9,2
68,33.7,58.1,2
60,33.7,57.9,1
80,33.7,57.9,0
75,33.8,59.2,2
67,33.8,59.1,2
56,33.8,58.5,1
78,33.9,57.3,2
71,33.9,57.3,2
66,34,58,2
77,34,58.2,2
77,34.1,57.8,2
72,34.1,57.8,2
63,34.1,58,2
73,34.2,58.3,2
83,34.2,58.3,0
76,34.3,58.4,2
67,34.3,58.2,2
65,34.4,58,2
81,34.5,58,0
71,34.5,57.7,2
60,34.6,57.5,1
72,34.6,56.9,2
77,34.7,57,2
70,34.7,57.2,2
61,34.7,57,2
72,34.7,57.1,2
75,34.7,57.2,2
65,34.7,56.8,2
54,34.7,55.8,1
77,34.7,54.9,2
73,34.7,54.9,2
67,34.7,54.9,2
60,34.7,55.1,1
79,34.7,55.4,2
79,34.7,56,2
72,34.8,55.5,2
58,34.7,55.2,1
78,34.8,55.3,2
79,34.7,54.3,2
67,34.7,55,2
61,34.7,56.1,2
77,34.7,56.6,2
74,34.7,56.8,2
66,34.7,55.6,2
55,34.7,55.2,1
76,34.7,56,2
79,34.7,56,2
71,34.7,56.1,2
61,34.7,56.5,2
76,34.7,56.8,2
81,34.7,56.4,0
73,34.7,56.5,2
65,34.8,56.4,2
62,34.8,56.3,2
78,34.7,55.6,2
74,34.7,56.6,2
62,34.7,56.3,2
70,34.7,56.3,2
77,34.7,56.6,2
68,34.8,56.7,2
61,34.8,56.3,2
77,34.8,54.3,2
77,34.8,53.9,2
69,34.7,54.1,2
58,34.7,54.3,1
76,34.7,55,2
78,34.7,55,2
68,34.7,55.3,2
57,34.7,55.8,1
82,34.7,56.2,0
73,34.7,55.3,2
64,34.6,56.2,2
65,34.6,56.8,2
77,34.6,56.5,2
68,34.5,55.7,2
61,34.5,56.3,2
78,34.5,56.8,2
75,34.5,57,2
66,34.5,55.7,2
67,34.5,54.3,2
72,34.4,56.3,2
61,34.4,54.2,2
77,34.4,53.5,2
79,34.3,53.7,2
69,34.3,54.4,2
61,34.3,55,2
77,34.3,56.5,2
78,34.3,56,2
70,34.3,55.6,2
59,34.4,56.1,1
79,34.4,56.9,2
73,34.4,57.2,2
63,34.4,57.2,2
68,34.4,57.4,2
83,34.4,57.2,0
73,34.4,56.7,2
59,34.4,56.7,1
81,34.4,56.9,0
72,34.4,55.4,2
57,34.3,55.7,1
80,34.3,55.7,0
73,34.3,56.2,2
63,34.3,56.6,2
73,34.3,56.6,2
79,34.3,56.8,2
71,34.2,56.9,2
60,34.2,57.1,2
77,34.2,57.1,2
74,34.2,57.3,2
64,34.2,57.5,2
70,34.1,57.8,2
85,34.1,57.7,0
0,30.1,74.1,1
0,30.3,73.5,1
0,30.4,73.1,1
0,30.6,72.7,1
0,30.6,72.5,1
0,30.7,72.4,1
0,30.8,72.5,1
0,30.8,72.1,1
0,30.8,71.7,1
42,30.9,71.9,1
44,30.9,71.9,1
59,30.9,71.8,1
72,31,71.8,1
80,31,71.2,0
79,31.1,71.4,2
77,31.1,71.6,2
75,31.1,71.6,2
72,31.1,71.6,2
69,31.2,71.8,2
66,31.2,71.4,2
62,31.3,71.2,2
62,31.3,71,2
77,31.3,71,2
78,31.3,70.8,2
76,31.3,70.6,2
73,31.4,70.7,2
70,31.4,70.8,2
67,31.4,70.9,2
63,31.4,70.9,2
63,31.4,70.6,2
78,31.4,70.6,2
77,31.4,70.7,2
74,31.4,70.6,2
71,31.4,70.5,2
68,31.4,70.5,2
65,31.5,70.3,2
60,31.5,69.7,1
74,31.4,69.7,2
78,31.4,69.9,2
76,31.4,70.1,2
73,31.4,70.2,2
70,31.4,70.5,2
66,31.4,70.3,2
62,31.3,70.4,2
62,31.3,70.6,2
78,31.3,70.6,2
78,31.3,70.6,2
77,31.3,70.5,2
74,31.3,71.1,2
71,31.3,71.2,2
67,31.3,71.1,2
63,31.3,70.9,2
61,31.3,70.7,2
73,31.3,70.5,2
78,31.3,70.7,2
75,31.3,70.8,2
73,31.3,70.7,2
69,31.2,70.7,2
65,31.2,70.8,2
61,31.2,71,2
49,31,73.5,1
54,31,73.5,1
63,31,73.4,2
65,31,73.2,2
71,31,73.2,2
73,31,73.4,2
70,31,73.3,2
72,31,73.2,2
74,31,73.3,2
73,31,73.1,2
78,31,73.3,2
78,31,73.4,2
68,31,73.3,2
66,31.1,73.3,2
65,31.1,73.3,2
64,31.1,73.2,2
64,31.1,73.2,2
64,31.1,73.2,2
68,31.1,72.8,2
74,31.1,72.9,2
75,31.1,73,2
75,31.1,73.2,2
78,31.1,73.2,2
64,31.1,73.3,2
65,31.1,72.9,2
65,31.1,72.4,2
64,31,72.3,2
64,31,72.6,2
64,31,73.2,2
63,31,73.2,2
63,31,73.1,2
69,31,73.3,2
73,31,73.3,2
78,31.1,73.1,2
77,31.1,73.2,2
74,31.1,73.3,2
77,31.1,73.4,2
77,31.1,73.3,2
75,31.2,73.6,2
75,31.2,73.7,2
73,31.2,73.6,2
76,31.2,73.4,2
78,31.3,73.4,2
77,31.3,73.3,2
75,31.3,73.4,2
78,31.3,73.4,2
74,31.3,73.4,2
74,31.4,73.3,2
76,31.4,73.4,2
71,31.4,73.4,2
76,31.4,73.3,2
75,31.4,73.3,2
77,31.4,72.7,2
75,31.4,72.8,2
77,31.4,73,2
75,31.4,73.2,2
76,31.4,73.2,2
75,31.4,73,2
75,31.4,72.8,2
78,31.4,73,2
77,31.4,73.1,2
74,31.4,73.2,2
75,31.4,73.2,2
75,31.4,73.2,2
76,31.4,73.3,2
76,31.4,73.3,2
71,31.4,73.4,2
75,31.3,73.5,2
76,31.3,73.6,2
77,31.3,73.7,2
72,31.4,73.8,2
76,31.4,73.8,2
71,31.3,73.9,2
73,31.4,74,2
72,31.4,74.1,2
77,31.4,74.2,2
76,31.4,74.2,2
73,31.4,74.7,2
74,31.4,74.9,2
76,31.4,75,2
73,31.5,75.2,2
73,31.5,75.2,2
75,31.5,75,2
71,31.5,74.9,2
72,31.5,74.5,2
71,31.5,73.9,2
75,31.5,74,2
73,31.5,73.8,2
76,31.5,74.3,2
72,31.5,74.6,2
78,nan,nan,2
71,31.4,74.6,2
75,31.4,74.5,2
75,31.5,74.4,2
76,31.4,73.9,2
75,31.5,73.8,2
75,31.5,73.8,2
75,31.5,73.9,2
75,31.5,73.8,2
79,31.5,73.8,2
78,31.5,73.9,2
75,31.4,73.7,2
72,31.4,73.8,2
73,31.5,73.8,2
75,31.5,73.9,2
76,31.4,73.6,2
77,31.4,73.5,2
74,31.4,73.5,2
72,31.4,73.6,2
75,31.4,73.6,2
78,31.4,73.6,2
74,31.4,73.7,2
75,31.4,73.8,2
74,31.4,73.9,2
71,31.3,74.5,2
76,31.3,74.6,2
75,31.3,74.6,2
73,31.3,74.6,2
78,31.4,74.7,2
72,31.4,74.4,2
73,31.3,74.4,2
77,31.4,74.5,2
77,31.4,74.6,2
76,31.4,74.5,2
76,31.4,74.2,2
75,31.5,74.3,2
76,31.4,73.8,2
75,31.4,73.8,2
78,31.4,73.9,2
72,31.4,74.1,2
73,31.4,74.2,2
75,31.4,74.3,2
75,31.4,74.1,2
75,31.4,73.9,2
77,31.3,73.7,2
74,31.3,73.7,2
75,31.3,73.8,2
76,31.3,73.9,2
77,31.3,73.8,2
69,31.4,74.2,2
75,31.4,74.6,2
66,31.5,74.4,2
64,31.5,74.3,2
63,31.6,74,2
63,31.6,73.7,2
63,31.7,73.4,2
63,31.7,73.3,2
63,31.8,73.3,2
93,31.8,72.8,0
94,31.7,72.6,0
94,31.6,72.9,0
94,31.6,72.9,0
94,31.6,72.9,0
94,31.6,73,0
92,31.6,73.1,0
93,31.6,73.2,0
93,31.6,73.2,0
92,31.6,73.3,0
92,31.6,73.4,0
92,31.6,73.7,0
92,31.6,74,0
91,31.6,74.1,0
91,31.7,74,0
92,31.7,73.3,0
90,31.7,73.7,0
90,31.6,74,0
90,31.6,73.9,0
89,31.6,73.8,0
85,31.6,73.6,0
89,31.5,73.4,0
89,31.5,73.4,0
91,31.6,73.4,0
81,31.6,73.6,0
88,31.6,73.7,0
88,31.6,73.9,0
81,31.5,73.7,0
89,31.5,73.8,0
90,31.6,73.9,0
85,31.5,73.8,0
91,31.6,74,0
86,31.6,74,0
85,31.6,74,0
78,31.6,74.1,2
80,31.6,74.1,0
84,31.6,74,0
84,31.6,74.1,0
84,31.6,74.1,0
84,31.7,74.1,0
83,31.7,74.7,0
82,31.7,75,0
79,31.7,74.9,2
82,31.7,74.7,0
143,30.3,78.7,0
130,30.6,78.2,0
128,30.7,77.6,0
189,30.8,77.2,0
165,30.9,76.9,0
162,30.9,76.2,0
163,30.9,75.8,0
139,31,76.1,0
137,31,76.2,0
79,31,75.7,2
78,31,75.5,2
76,31.1,75.3,2
75,31.1,75.7,2
77,31.1,75.2,2
75,31.1,75.1,2
93,31.1,75.3,0
92,31.1,75.2,0
91,31.1,75.3,0
98,31.1,75.5,0
95,31.1,75.4,0
94,31.2,75.6,0
0,31.1,75.6,1
81,31.1,75.5,0
0,31.2,75.5,1
84,31.2,75.5,0
82,31.2,75.5,0
81,31.2,75.5,0
83,31.2,75.6,0
0,31.2,75.5,1
94,31.2,75.3,0
94,31.2,75.3,0
93,31.2,74.9,0
97,31.2,74.8,0
95,31.1,74.8,0
94,31.1,74.9,0
82,31.1,75.2,0
78,31,75.4,2
74,31,75.1,2
72,31,75,2
71,31,75.1,2
68,31.1,75.2,2
74,31.1,75.2,2
64,31.1,75.2,2
79,31.1,75.2,2
74,31.1,75.3,2
71,31.1,75.1,2
66,31.1,75.2,2
70,31.1,75.2,2
74,31.2,75.1,2
70,31.2,74.8,2
67,31.2,75,2
63,31.1,74.7,2
79,31.1,74.6,2
75,31.1,74.6,2
73,31.1,74.6,2
70,31.1,74.7,2
66,31.1,75,2
62,31.2,75,2
77,31.2,75.1,2
78,31.2,75.1,2
74,31.2,75,2
68,31.3,75,2
64,31.3,75,2
77,31.3,75,2
76,31.3,75.1,2
72,31.3,75,2
68,31.3,74.8,2
64,31.3,74.5,2
74,31.3,74.5,2
76,31.3,74.7,2
73,31.3,74.7,2
67,31.3,74.6,2
64,31.3,74.6,2
74,31.3,74.7,2
76,31.3,74.7,2
73,31.2,74.3,2
70,31.2,74.3,2
64,31.2,74.4,2
60,31.2,74.4,1
79,31.1,74.6,2
75,31.1,75,2
73,31.1,75.1,2
68,31.2,75.2,2
63,31.2,75.2,2
75,31.2,75,2
77,31.2,74.9,2
74,31.2,74.9,2
69,31.2,75.2,2
64,31.2,75,2
61,31.2,75.1,2
78,31.3,75,2
78,31.3,75,2
76,31.3,74.6,2
71,31.3,74.5,2
68,31.4,74.4,2
63,31.4,74.4,2
58,31.4,74.4,1
76,31.4,74.4,2
73,31.4,74.4,2
68,31.5,74.4,2
65,31.5,74.4,2
73,31.5,74.4,2
77,31.6,74.4,2
75,31.6,74.6,2
72,31.6,74.4,2
68,31.6,74.1,2
64,31.6,73.9,2
76,31.6,73.7,2
75,31.6,73.6,2
71,31.6,73.5,2
67,31.6,73.1,2
64,31.5,73.3,2
57,31.5,73.4,1
78,31.5,73.5,2
73,31.5,73.3,2
69,31.5,73.4,2
63,31.5,73.4,2
78,31.5,73.5,2
74,31.5,73.7,2
67,31.5,74,1
3,31.2,75.6,1
5,31.2,75.6,1
7,31.2,75.6,1
9,31.2,75.6,1
11,31.2,75.6,1
13,31.2,75.6,1
15,31.2,75.6,1
17,31.2,75.6,1
19,31.2,75.6,1
21,31.2,75.6,1
23,31.2,75.6,1
25,31.2,75.6,1
27,31.2,75.6,1
29,31.2,75.6,1
31,31.2,75.6,1
33,31.2,75.6,1
23,31.2,75.6,1
13,31.2,75.6,1
14,31.2,75.6,1
15,31.2,75.6,1
16,31.2,75.6,1
17,31.2,75.6,1
18,31.2,75.6,1
19,31.2,75.6,1
20,31.2,75.6,1
21,31.2,75.6,1
22,31.2,75.6,1
23,31.2,75.6,1
24,1,1,1
25,31.9,71.8,1
76,1,1,2
83,34.2,62.1,0
70,34.2,62.4,2
75,34.3,62.8,2
84,35.2,62.8,0
77,35.2,62.8,1
84,35.2,60.3,0
76,35.3,58.5,2
76,35.3,58.5,2
76,34.8,59.1,2
75,34.8,59.1,2
68,35,59.8,2
69,34.9,60.9,2
70,34.8,61,2
71,34.8,60.7,2
76,34.8,60.8,2
80,34.8,60,0
78,34.9,60.1,2
87,34.9,60.2,0
73,34.9,60.8,2
85,34.9,61.4,0
103,1,1,0
97,34.6,62.1,0
0,34.7,63.1,1
2,34.7,63.1,1
44,35.2,61.8,1
87,35.5,60.6,0
55,35.5,60.6,1
81,35.5,60.6,2
146,35.2,60,0
138,35.2,59.9,0
131,35.2,59.9,0
114,34.9,60.4,0
104,34.8,60.7,0
104,34.7,60.4,0
102,34.7,60.8,0
103,34.7,60.8,0
92,1,1,0
97,1,1,0
94,34.5,61.5,0
88,34.5,61.7,0
84,34.5,61.7,0
86,34.9,60.8,0
84,34.6,61.4,0
87,34.5,61.7,0
87,34.5,61.2,0
87,34.8,61.7,0
86,34.8,58.5,0
89,34.5,58.2,0
88,34.6,58.8,0
91,34.6,60.1,0
90,34.5,60.6,0
91,34.5,59.6,0
92,34.5,59.5,0
94,34.5,60.1,0
95,34.6,60.4,0
93,34.5,60.9,0
96,34.6,61.1,0
98,34.5,60.6,0
97,34.6,60.5,0
98,34.6,61.3,0
98,34.6,61.1,0
97,34.7,60.5,0
99,34.7,59,0
100,34.7,60.5,0
100,34.7,60.6,0
102,34.6,58.9,0
100,34.6,59.7,0
103,34.6,61,0
103,34.7,60.2,0
100,34.7,60.7,0
103,34.5,59.4,0
103,34.5,58.7,0
104,34.6,60,0
102,34.5,60.3,0
100,34.6,61.4,0
105,34.7,61.3,0
104,34.7,60.5,0
103,34.7,59,0
105,34.7,58.8,0
102,34.7,59.4,0
103,34.7,60.9,0
103,34.7,61.8,0
104,34.7,61.7,0
105,34.8,61.4,0
102,34.8,61.4,0
107,34.8,60.9,0
104,34.6,59.9,0
105,34.6,58.5,0
107,34.6,59.5,0
2,1,1,1
3,28.4,82.1,1
4,28.6,81.3,1
5,28.7,81,1
6,28.8,80.6,1
7,28.9,80.3,1
8,29,80.1,1
9,29,79.9,1
10,1,1,1
11,34,63.4,1
12,33.9,63.6,1
13,33.8,63.8,1
14,33.7,64.1,1
15,33.7,64.2,1
16,33.6,64.4,1
17,33.5,64.9,1
18,33.4,65.1,1
19,33.4,65.3,1
20,33.3,65.9,1
21,33.2,66,1
22,33.1,65.8,1
23,33.1,65.5,1
24,33,66.1,1
25,33,66.5,1
26,32.9,66.7,1
22,32.8,66.9,1
23,32.8,67.2,1
24,32.7,67.2,1
25,32.7,67.4,1
26,32.6,67.7,1
27,32.6,68,1
28,32.6,68.2,1
29,32.5,68.4,1
30,32.5,68.6,1
31,32.5,68.7,1
32,32.4,68.8,1
33,32.4,68.8,1
34,32.4,68.9,1
35,32.4,68.9,1
36,32.4,68.9,1
37,32.4,68.9,1
38,32.4,68.9,1
39,32.4,68.9,1
40,32.4,68.7,1
41,33.5,68.7,1
42,33.5,67.2,1
43,33.6,66.4,1
44,33.9,65.8,1
45,33.9,65.6,1
46,33.9,65.6,1
47,33.9,65.6,1
48,34.4,65.6,1
49,34.4,63.8,1
50,34.4,63.8,1
51,34.6,63.6,1
52,34.6,63.6,1
53,34.6,63.6,1
54,34.5,63.2,1
55,34.5,63.2,1
56,34.5,63.2,1
57,1,1,1
58,33.4,66.5,1
75,34.9,62.1,2
73,35.6,60.9,2
72,35.8,59.9,2
71,35.8,59.9,2
70,36,59.2,2
69,36,59.2,2
69,36.1,59.2,2
68,36.1,59.2,2
68,36.1,59.5,2
67,36.1,59.2,2
68,36.1,59.2,2
67,36.1,59.2,2
68,36.4,59.9,2
67,36.4,59.9,2
67,36.4,59.9,2
67,36.4,59.9,2
67,36.5,59.5,2
67,36.4,59,2
87,36.4,59,0
73,36.4,59,2
73,36.4,59,2
72,36.4,59,2
72,36.4,58.1,2
0,34.5,58.1,1
0,34.5,61.4,1
99,34.5,61,0
84,34.5,61.5,0
80,34.5,60.4,0
79,34.5,60.7,2
79,34.5,61.2,2
82,34.5,61.3,0
80,34.5,61.8,0
81,34.5,61.3,0
79,34.4,61.2,1
79,34.4,61.5,1
78,34.4,62.8,1
97,34.5,63,0
97,34.6,63.1,0
97,34.6,63.3,0
96,34.7,63.2,0
89,34.6,62.3,0
68,34.6,62.2,2
101,34.5,59.4,0
97,34.4,58,0
97,34.2,57.5,0
95,34.1,58.3,0
99,34.1,58.7,0
97,34,59.1,0
96,34,59.3,0
96,33.9,59.3,0
101,34,59.7,0
97,34,60.2,0
77,33.9,61.2,2
99,33.9,62,0
98,33.9,62.2,0
96,33.9,62.7,0
69,34,62.7,2
99,33.9,61.9,0
99,33.8,61.8,0
96,33.8,62.8,0
99,33.9,63.4,0
98,33.9,63.2,0
96,33.9,63.4,0
96,34,63.8,0
96,34,63.3,0
95,34,60.7,0
95,34,60.1,0
95,34,60.4,0
95,34,60.5,0
95,34,61.1,0
95,34,61.3,0
95,34.1,61.7,0
95,34.1,61.9,0
95,34.2,62.1,0
95,34.2,61.8,0
95,34.2,62.7,0
95,34.2,60.6,0
95,34.2,60.8,0
95,34.3,61.2,0
95,34.3,61.4,0
96,34.4,61.8,0
95,34.4,61.7,0
95,34.4,61.7,0
86,34.5,61.8,0
80,34.6,61.7,0
74,34.6,61.6,2
77,34.6,61.1,2
97,34.6,61.8,0
96,34.6,62.1,0
95,34.5,62.3,0
91,34.5,60.7,0
35,34.4,59.3,1
98,34.4,59.9,0
96,34.4,60.2,0
96,34.4,59.8,0
83,34.4,59.1,0
83,34.9,57.4,2
83,34.9,57.4,2
83,34.9,57.4,2
83,34.7,57.4,2
84,34.7,58,2
84,34.6,57.1,2
84,34.6,56.8,2
85,34.4,56.6,2
85,33.9,55.9,2
85,33.6,56.9,2
85,33.8,57.2,2
84,33.9,57.2,2
98,34,57.8,0
98,34,58.7,0
95,34,59.4,0
82,33.9,58.4,0
81,33.9,59.3,0
71,33.9,58.9,2
0,33.9,59.1,1
82,34,59.9,0
82,34,61.2,0
82,34,60.4,0
82,34,61,0
97,34.1,61.7,0
96,34.1,61.5,0
96,34.2,61.3,0
93,34.2,61.4,0
93,34.4,61.3,0
93,34.4,60,0
93,34.6,58.4,0
93,34.7,59,0
93,34.8,59.5,0
93,34.9,58.8,0
93,34.9,57.8,0
93,35,57.4,0
92,35.1,58.4,0
92,35,57.3,0
93,35,56.9,0
93,35.1,57.7,0
93,35,58.1,0
93,35,58.4,0
93,35.1,58.3,0
93,35.1,58.2,0
93,35.1,58.4,0
93,35.2,59.2,0
93,35.2,59.3,0
93,35.2,59.2,0
93,35.3,59.3,0
93,35.3,59.4,0
93,35.3,58.7,0
93,35.4,58.1,0
93,35.3,58.1,0
93,35.4,57.3,0
65,28.6,77.2,2
78,30.6,70.2,2
67,30.6,70.7,2
73,30.6,70.5,2
80,30.6,70.3,0
66,30.7,70.6,2
71,30.7,71.1,2
82,30.7,71.1,0
63,30.7,71.4,2
74,30.7,70.2,2
74,30.7,70.2,2
59,30.6,70,1
79,30.6,70.1,2
61,30.5,69.9,2
75,30.5,70,2
75,30.5,70,2
58,30.5,70,1
74,30.5,69.3,2
76,30.4,69.3,2
70,30.4,69.5,2
74,30.4,69.5,2
71,30.4,69.8,2
76,30.4,68.6,2
56,30.3,68.7,1
78,30.3,68.6,2
63,30.3,68.5,2
72,30.3,68.9,2
83,30.3,69,0
64,30.2,69.4,2
75,30.2,70,2
76,30.3,69,2
58,30.2,68.4,1
74,30.1,68.7,2
74,30.1,69,2
67,30.1,69.2,2
84,30.1,69.6,0
62,30.6,69.5,2
72,30.8,68.9,2
75,30.9,68.1,2
64,31,67.5,2
71,31,66.3,2
73,31,65.3,2
67,31,65.3,2
83,31,65.6,0
58,31.1,65.8,1
76,31.1,65.5,2
59,31.1,65.1,1
80,31,64.5,0
65,31,64.4,2
